"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","RENTGRS","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","RACNUM"
2021,202101,630146,2021000363528,46.0,2021006301461,810,330225,1,2470,208400,2,61.0,27,1,100,1
2021,202101,630146,2021000363528,46.0,2021006301461,810,330225,1,2470,208400,3,48.0,25,6,610,1
2021,202101,630148,2021000363575,67.0,2021006301481,810,330225,1,0,91000,1,68.0,54,1,100,1
2021,202101,630159,2021000364164,206.0,2021006301591,810,330225,1,1450,75000,1,206.0,38,1,100,1
2021,202101,630165,2021000364510,84.0,2021006301651,810,330425,1,370,37200,1,84.0,81,8,845,2
2021,202101,630165,2021000364510,84.0,2021006301651,810,330425,1,370,37200,2,91.0,84,8,845,2
2021,202101,630165,2021000364510,84.0,2021006301651,810,330425,1,370,37200,3,69.0,47,8,845,2
2021,202101,630165,2021000364510,84.0,2021006301651,810,330425,1,370,37200,4,100.0,13,2,200,1
2021,202101,630203,2021000366917,29.0,2021006302031,810,330425,1,5810,150000,1,29.0,22,4,400,1
2021,202101,630203,2021000366917,29.0,2021006302031,810,330425,1,5810,150000,2,27.0,22,4,400,1
2021,202101,630203,2021000366917,29.0,2021006302031,810,330425,1,5810,150000,3,18.0,22,4,400,1
2021,202101,630214,2021000367611,62.0,2021006302141,810,330225,1,1870,90400,1,62.0,39,1,100,1
2021,202101,630214,2021000367611,62.0,2021006302141,810,330225,1,1870,90400,2,50.0,32,1,100,1
2021,202101,630214,2021000367611,62.0,2021006302141,810,330225,1,1870,90400,3,76.0,3,1,100,1
2021,202101,630214,2021000367611,62.0,2021006302141,810,330225,1,1870,90400,4,63.0,2,1,100,1
2021,202101,630220,2021000367825,93.0,2021006302201,810,330525,1,910,30700,1,93.0,56,1,100,1
2021,202101,630232,2021000368241,46.0,2021006302321,810,330225,1,0,678830,1,46.0,60,1,100,1
2021,202101,630232,2021000368241,46.0,2021006302321,810,330225,1,0,678830,2,48.0,68,1,100,1
2021,202101,630234,2021000368314,62.0,2021006302341,810,330425,1,0,66010,1,62.0,28,4,400,1
2021,202101,630234,2021000368314,62.0,2021006302341,810,330425,1,0,66010,2,25.0,28,4,400,1
2021,202101,630239,2021000368497,91.0,2021006302391,810,330225,1,630,38100,1,91.0,66,1,100,1
2021,202101,630249,2021000368741,155.0,2021006302491,810,330225,1,2590,1000,1,155.0,29,1,100,1
2021,202101,630249,2021000368741,155.0,2021006302491,810,330225,1,2590,1000,2,163.0,33,1,100,1
2021,202101,630254,2021000369161,53.0,2021006302541,810,330525,1,0,179000,1,53.0,56,1,100,1
2021,202101,630254,2021000369161,53.0,2021006302541,810,330525,1,0,179000,2,50.0,53,1,100,1
2021,202101,630254,2021000369161,53.0,2021006302541,810,330525,1,0,179000,3,33.0,23,1,100,1
2021,202101,630254,2021000369161,53.0,2021006302541,810,330525,1,0,179000,4,34.0,23,1,100,1
2021,202101,630282,2021000370988,91.0,2021006302821,810,330225,1,4273,288000,1,91.0,29,1,100,1
2021,202101,630282,2021000370988,91.0,2021006302821,810,330225,1,4273,288000,2,115.0,31,7,700,1
2021,202101,630290,2021000371457,55.0,2021006302901,810,330325,1,1560,11500,1,56.0,24,1,100,1
2021,202101,630292,2021000371560,33.0,2021006302921,810,330325,1,690,142720,1,34.0,66,8,845,2
2021,202101,630292,2021000371560,33.0,2021006302921,810,330325,1,690,142720,2,34.0,68,8,845,2
2021,202101,630292,2021000371560,33.0,2021006302921,810,330325,1,690,142720,3,53.0,3,2,200,1
2021,202101,630292,2021000371560,33.0,2021006302921,810,330325,1,690,142720,4,48.0,60,8,845,2
2021,202101,630292,2021000371560,33.0,2021006302921,810,330325,1,690,142720,5,49.0,38,2,200,1
2021,202101,630295,2021000371686,70.0,2021006302951,810,330325,1,2110,104000,1,71.0,37,1,100,1
2021,202101,630309,2021000372515,80.0,2021006303091,810,330425,1,390,0,1,81.0,70,7,700,1
2021,202101,630309,2021000372515,80.0,2021006303091,810,330425,1,390,0,2,89.0,7,1,100,1
2021,202101,630312,2021000372609,209.0,2021006303121,810,330225,1,0,40600,1,209.0,91,1,100,1
2021,202101,630312,2021000372609,209.0,2021006303121,810,330225,1,0,40600,2,256.0,67,1,100,1
2021,202101,630323,2021000373300,120.0,2021006303231,810,330525,1,1850,75000,1,121.0,33,1,100,1
2021,202101,630331,2021000373536,58.0,2021006303311,810,330225,1,0,184000,1,59.0,29,1,100,1
2021,202101,630336,2021000373739,80.0,2021006303361,810,330525,1,0,165000,1,81.0,32,1,100,1
2021,202101,630336,2021000373739,80.0,2021006303361,810,330525,1,0,165000,2,85.0,30,1,100,1
2021,202101,630346,2021000374120,187.0,2021006303461,810,330125,1,1500,9800,1,187.0,43,2,200,1
2021,202101,630363,2021000374791,176.0,2021006303631,810,330425,1,2630,79300,1,176.0,39,7,700,1
2021,202101,630363,2021000374791,176.0,2021006303631,810,330425,1,2630,79300,2,205.0,48,7,700,1
2021,202101,630363,2021000374791,176.0,2021006303631,810,330425,1,2630,79300,3,230.0,16,7,700,1
2021,202101,630363,2021000374791,176.0,2021006303631,810,330425,1,2630,79300,4,179.0,14,7,700,1
2021,202101,630374,2021000375132,42.0,2021006303741,810,330225,1,6410,140000,1,41.0,33,5,500,1
2021,202101,630374,2021000375132,42.0,2021006303741,810,330225,1,6410,140000,2,40.0,34,5,500,1
2021,202101,630381,2021000375710,114.0,2021006303811,810,330525,1,0,83200,1,114.0,37,2,200,1
2021,202101,630398,2021000376760,189.0,2021006303981,810,330525,1,2233,56500,1,190.0,59,2,200,1
2021,202101,630398,2021000376760,189.0,2021006303981,810,330525,1,2233,56500,2,105.0,23,2,200,1
2021,202101,630433,2021000378812,60.0,2021006304331,810,330125,1,2250,119800,1,60.0,31,6,643,1
2021,202101,630433,2021000378812,60.0,2021006304331,810,330125,1,2250,119800,2,93.0,38,1,100,1
2021,202101,630433,2021000378812,60.0,2021006304331,810,330125,1,2250,119800,3,75.0,33,1,100,1
2021,202101,630433,2021000378812,60.0,2021006304331,810,330125,1,2250,119800,4,75.0,30,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,1,117.0,84,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,2,200.0,44,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,3,193.0,17,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,4,180.0,11,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,5,181.0,8,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,6,180.0,6,1,100,1
2021,202101,630445,2021000379174,117.0,2021006304451,810,330325,1,0,59500,7,173.0,42,1,100,1
2021,202101,630451,2021000379535,89.0,2021006304511,810,330525,1,0,111600,1,89.0,48,1,100,1
2021,202101,630451,2021000379535,89.0,2021006304511,810,330525,1,0,111600,2,93.0,45,1,100,1
2021,202101,630451,2021000379535,89.0,2021006304511,810,330525,1,0,111600,3,98.0,15,1,100,1
2021,202101,630451,2021000379535,89.0,2021006304511,810,330525,1,0,111600,4,90.0,9,1,100,1
2021,202101,630454,2021000379574,104.0,2021006304541,810,330225,1,230,11100,1,104.0,79,4,400,1
2021,202101,630460,2021000380135,45.0,2021006304601,810,330125,1,0,207650,1,45.0,87,1,100,1
2021,202101,630460,2021000380135,45.0,2021006304601,810,330125,1,0,207650,2,66.0,80,7,700,1
2021,202101,630460,2021000380135,45.0,2021006304601,810,330125,1,0,207650,3,78.0,44,8,826,2
2021,202101,630472,2021000380757,117.0,2021006304721,810,330225,1,2240,50000,1,116.0,23,1,100,1
2021,202101,630477,2021000380854,64.0,2021006304771,810,330225,1,0,18000,1,64.0,45,1,100,1
2021,202101,630495,2021000382170,165.0,2021006304951,810,330525,1,0,69900,1,165.0,70,6,640,1
2021,202101,630495,2021000382170,165.0,2021006304951,810,330525,1,0,69900,2,211.0,71,6,640,1
2021,202101,630505,2021000382601,165.0,2021006305051,810,330425,1,640,59000,1,166.0,52,2,200,1
2021,202101,630505,2021000382601,165.0,2021006305051,810,330425,1,640,59000,2,168.0,45,2,200,1
2021,202101,630505,2021000382601,165.0,2021006305051,810,330425,1,640,59000,3,109.0,35,2,200,1
2021,202101,630518,2021000383183,33.0,2021006305181,810,330225,1,0,73100,1,33.0,84,1,100,1
2021,202101,630518,2021000383183,33.0,2021006305181,810,330225,1,0,73100,2,40.0,66,1,100,1
2021,202101,630521,2021000383500,62.0,2021006305211,810,330525,1,0,57700,1,62.0,75,1,100,1
2021,202101,630522,2021000383504,148.0,2021006305221,810,330525,1,0,139600,1,148.0,37,6,620,1
2021,202101,630522,2021000383504,148.0,2021006305221,810,330525,1,0,139600,2,124.0,41,6,620,1
2021,202101,630529,2021000384000,231.0,2021006305291,810,330425,1,360,12000,1,231.0,55,7,700,1
2021,202101,630533,2021000384220,58.0,2021006305331,810,330225,1,2200,30000,1,58.0,49,1,100,1
2021,202101,630535,2021000384243,91.0,2021006305351,810,330225,1,3845,84400,1,92.0,29,1,100,1
2021,202101,630535,2021000384243,91.0,2021006305351,810,330225,1,3845,84400,2,92.0,27,1,100,1
2021,202101,630542,2021000384551,122.0,2021006305421,810,330525,1,1930,200000,1,123.0,45,1,100,1
2021,202101,630542,2021000384551,122.0,2021006305421,810,330525,1,1930,200000,2,118.0,32,1,100,1
2021,202101,630544,2021000384885,47.0,2021006305441,810,330525,1,1050,122600,1,46.0,25,7,700,1
2021,202101,630544,2021000384885,47.0,2021006305441,810,330525,1,1050,122600,2,52.0,55,1,100,1
2021,202101,630544,2021000384885,47.0,2021006305441,810,330525,1,1050,122600,3,43.0,54,7,700,1
2021,202101,630544,2021000384885,47.0,2021006305441,810,330525,1,1050,122600,4,36.0,24,7,700,1
2021,202101,630546,2021000384967,203.0,2021006305461,810,330425,1,2600,151500,1,202.0,28,1,100,1
2021,202101,630546,2021000384967,203.0,2021006305461,810,330425,1,2600,151500,2,54.0,25,4,400,1
2021,202101,630546,2021000384967,203.0,2021006305461,810,330425,1,2600,151500,3,185.0,30,1,100,1
2021,202101,630548,2021000385021,184.0,2021006305481,810,330225,1,450,28200,1,184.0,34,9,904,3
2021,202101,630548,2021000385021,184.0,2021006305481,810,330225,1,450,28200,2,133.0,35,8,826,2
2021,202101,630548,2021000385021,184.0,2021006305481,810,330225,1,450,28200,3,195.0,15,8,826,2
2021,202101,630548,2021000385021,184.0,2021006305481,810,330225,1,450,28200,4,177.0,13,8,826,2
2021,202101,630548,2021000385021,184.0,2021006305481,810,330225,1,450,28200,5,177.0,7,8,826,2
2021,202101,630567,2021000386020,47.0,2021006305671,810,330225,1,3320,91300,1,47.0,31,1,100,1
2021,202101,630567,2021000386020,47.0,2021006305671,810,330225,1,3320,91300,2,57.0,35,1,100,1
2021,202101,630575,2021000386509,219.0,2021006305751,810,330325,1,1500,22600,1,219.0,48,2,200,1
2021,202101,630575,2021000386509,219.0,2021006305751,810,330325,1,1500,22600,2,359.0,56,2,200,1
2021,202101,630575,2021000386509,219.0,2021006305751,810,330325,1,1500,22600,3,200.0,19,2,200,1
2021,202101,630575,2021000386509,219.0,2021006305751,810,330325,1,1500,22600,4,371.0,10,2,200,1
2021,202101,630587,2021000387085,67.0,2021006305871,810,330125,1,0,70000,1,68.0,45,8,826,2
2021,202101,630587,2021000387085,67.0,2021006305871,810,330125,1,0,70000,2,70.0,48,1,100,1
2021,202101,630587,2021000387085,67.0,2021006305871,810,330125,1,0,70000,3,31.0,19,6,610,1
2021,202101,630592,2021000387363,159.0,2021006305921,810,330425,1,590,1900,1,159.0,31,2,200,1
2021,202101,630612,2021000388412,73.0,2021006306121,810,330425,1,1530,108000,1,73.0,41,2,200,1
2021,202101,630612,2021000388412,73.0,2021006306121,810,330425,1,1530,108000,2,115.0,47,2,200,1
2021,202101,630612,2021000388412,73.0,2021006306121,810,330425,1,1530,108000,3,67.0,17,2,200,1
2021,202101,630613,2021000388644,68.0,2021006306131,810,330125,1,320,10100,1,69.0,62,1,100,1
2021,202101,630616,2021000388738,23.0,2021006306161,810,330225,1,0,199000,1,23.0,29,8,812,2
2021,202101,630616,2021000388738,23.0,2021006306161,810,330225,1,0,199000,2,47.0,28,8,812,2
2021,202101,630618,2021000388871,90.0,2021006306181,810,330525,1,1810,80700,1,90.0,55,1,100,1
2021,202101,630618,2021000388871,90.0,2021006306181,810,330525,1,1810,80700,2,94.0,44,1,100,1
2021,202101,630618,2021000388871,90.0,2021006306181,810,330525,1,1810,80700,3,51.0,22,1,100,1
2021,202101,630618,2021000388871,90.0,2021006306181,810,330525,1,1810,80700,4,48.0,19,1,100,1
2021,202101,630632,2021000389504,39.0,2021006306321,810,330225,1,1740,60000,1,39.0,23,1,100,1
2021,202101,630642,2021000389953,147.0,2021006306421,810,330225,1,0,29400,1,146.0,68,1,100,1
2021,202101,630656,2021000390392,209.0,2021006306561,810,330425,1,2210,94910,1,209.0,31,2,200,1
2021,202101,630656,2021000390392,209.0,2021006306561,810,330425,1,2210,94910,2,186.0,4,2,200,1
2021,202101,630656,2021000390392,209.0,2021006306561,810,330425,1,2210,94910,3,135.0,62,2,200,1
2021,202101,630656,2021000390392,209.0,2021006306561,810,330425,1,2210,94910,4,122.0,58,2,200,1
2021,202101,630674,2021000391137,116.0,2021006306741,810,330125,1,1640,24000,1,115.0,31,6,600,1
2021,202101,630677,2021000391368,122.0,2021006306771,810,330425,1,1840,500,1,122.0,25,2,200,1
2021,202101,630699,2021000392599,48.0,2021006306991,810,330225,1,0,300000,1,48.0,29,1,100,1
2021,202101,630699,2021000392599,48.0,2021006306991,810,330225,1,0,300000,2,48.0,29,1,100,1
2021,202101,630708,2021000392934,72.0,2021006307081,810,330325,1,2680,115000,1,72.0,35,1,100,1
2021,202101,630708,2021000392934,72.0,2021006307081,810,330325,1,2680,115000,2,72.0,37,1,100,1
2021,202101,630717,2021000393358,250.0,2021006307171,810,330225,1,900,123000,1,250.0,34,1,100,1
2021,202101,630717,2021000393358,250.0,2021006307171,810,330225,1,900,123000,2,295.0,33,7,700,1
2021,202101,630724,2021000393637,50.0,2021006307241,810,330525,1,0,192000,1,50.0,37,1,100,1
2021,202101,630724,2021000393637,50.0,2021006307241,810,330525,1,0,192000,2,30.0,38,7,700,1
2021,202101,630724,2021000393637,50.0,2021006307241,810,330525,1,0,192000,3,31.0,5,8,845,2
2021,202101,630734,2021000394226,350.0,2021006307341,810,330525,1,1670,90000,1,349.0,63,2,200,1
2021,202101,630756,2021000395218,62.0,2021006307561,810,330125,1,1760,13310,1,62.0,22,1,100,1
2021,202101,630756,2021000395218,62.0,2021006307561,810,330125,1,1760,13310,2,28.0,22,8,812,2
2021,202101,630773,2021000396264,302.0,2021006307731,810,330225,1,0,202000,1,303.0,59,1,100,1
2021,202101,630777,2021000396506,254.0,2021006307771,810,330225,1,0,380000,1,254.0,41,1,100,1
2021,202101,630777,2021000396506,254.0,2021006307771,810,330225,1,0,380000,2,200.0,40,6,640,1
2021,202101,630777,2021000396506,254.0,2021006307771,810,330225,1,0,380000,3,224.0,5,8,816,2
2021,202101,630777,2021000396506,254.0,2021006307771,810,330225,1,0,380000,4,278.0,2,8,816,2
2021,202101,630783,2021000396795,107.0,2021006307831,810,330525,1,0,184140,1,107.0,54,1,100,1
2021,202101,630783,2021000396795,107.0,2021006307831,810,330525,1,0,184140,2,148.0,54,1,100,1
2021,202101,630783,2021000396795,107.0,2021006307831,810,330525,1,0,184140,3,71.0,21,1,100,1
2021,202101,630783,2021000396795,107.0,2021006307831,810,330525,1,0,184140,4,139.0,17,1,100,1
2021,202101,630783,2021000396795,107.0,2021006307831,810,330525,1,0,184140,5,74.0,21,1,100,1
2021,202101,630809,2021000398150,167.0,2021006308091,810,330225,1,1630,113000,1,168.0,32,1,100,1
2021,202101,630810,2021000398213,438.0,2021006308101,810,330325,1,2020,580,1,437.0,35,2,200,1
2021,202101,630810,2021000398213,438.0,2021006308101,810,330325,1,2020,580,2,370.0,10,2,200,1
2021,202101,630820,2021000398947,100.0,2021006308201,810,330325,1,1910,85000,1,100.0,35,2,200,1
2021,202101,630849,2021000400449,88.0,2021006308491,810,330225,1,0,220400,1,88.0,45,1,100,1
2021,202101,630849,2021000400449,88.0,2021006308491,810,330225,1,0,220400,2,99.0,43,8,826,2
2021,202101,630849,2021000400449,88.0,2021006308491,810,330225,1,0,220400,3,94.0,13,1,100,1
2021,202101,630849,2021000400449,88.0,2021006308491,810,330225,1,0,220400,4,95.0,11,1,100,1
2021,202101,630866,2021000400957,85.0,2021006308661,810,330225,1,3720,185000,1,85.0,28,1,100,1
2021,202101,630866,2021000400957,85.0,2021006308661,810,330225,1,3720,185000,2,86.0,28,1,100,1
2021,202101,630868,2021000401094,24.0,2021006308681,810,330125,1,2200,18000,1,24.0,20,1,100,1
2021,202101,630868,2021000401094,24.0,2021006308681,810,330125,1,2200,18000,2,28.0,20,2,200,1
2021,202101,630875,2021000401438,84.0,2021006308751,810,330325,1,0,400850,1,83.0,39,6,610,1
2021,202101,630875,2021000401438,84.0,2021006308751,810,330325,1,0,400850,2,86.0,39,6,610,1
2021,202101,630875,2021000401438,84.0,2021006308751,810,330325,1,0,400850,3,32.0,20,6,610,1
2021,202101,630886,2021000401840,42.0,2021006308861,810,330125,1,1990,45000,1,41.0,45,8,826,2
2021,202101,630886,2021000401840,42.0,2021006308861,810,330125,1,1990,45000,2,71.0,47,8,826,2
2021,202101,630886,2021000401840,42.0,2021006308861,810,330125,1,1990,45000,3,46.0,12,8,826,2
2021,202101,630889,2021000402136,75.0,2021006308891,810,330425,1,1830,65100,1,74.0,27,2,200,1
2021,202101,630909,2021000403557,49.0,2021006309091,810,330525,1,2550,52000,1,50.0,28,1,100,1
2021,202101,630909,2021000403557,49.0,2021006309091,810,330525,1,2550,52000,2,51.0,27,1,100,1
2021,202101,630912,2021000403635,65.0,2021006309121,810,330425,1,2640,126550,1,65.0,29,8,826,2
2021,202101,630912,2021000403635,65.0,2021006309121,810,330425,1,2640,126550,2,100.0,36,8,826,2
2021,202101,630912,2021000403635,65.0,2021006309121,810,330425,1,2640,126550,3,84.0,40,1,100,1
2021,202101,630912,2021000403635,65.0,2021006309121,810,330425,1,2640,126550,4,66.0,27,7,700,1
2021,202101,630924,2021000404201,39.0,2021006309241,810,330225,1,0,189000,1,39.0,31,1,100,1
2021,202101,630924,2021000404201,39.0,2021006309241,810,330225,1,0,189000,2,31.0,33,1,100,1
2021,202101,630931,2021000404572,54.0,2021006309311,810,330225,1,1740,88000,1,54.0,26,1,100,1
2021,202101,630936,2021000405238,82.0,2021006309361,810,330225,1,670,26950,1,82.0,57,8,826,2
2021,202101,630936,2021000405238,82.0,2021006309361,810,330225,1,670,26950,2,51.0,51,8,826,2
2021,202101,630936,2021000405238,82.0,2021006309361,810,330225,1,670,26950,3,96.0,11,8,826,2
2021,202101,630939,2021000405420,148.0,2021006309391,810,330125,1,2380,210000,1,148.0,27,1,100,1
2021,202101,630939,2021000405420,148.0,2021006309391,810,330125,1,2380,210000,2,139.0,26,1,100,1
2021,202101,630942,2021000405676,135.0,2021006309421,810,330525,1,1240,0,1,135.0,84,2,200,1
2021,202101,630951,2021000406158,94.0,2021006309511,810,330425,1,0,127000,1,93.0,66,2,200,1
2021,202101,630951,2021000406158,94.0,2021006309511,810,330425,1,0,127000,2,145.0,52,2,200,1
2021,202101,630963,2021000406893,82.0,2021006309631,810,330225,1,2083,93000,1,83.0,30,1,100,1
2021,202101,630978,2021000408075,114.0,2021006309781,810,330225,1,270,10800,1,115.0,56,3,304,1
2021,202101,630985,2021000408447,68.0,2021006309851,810,330225,1,1500,91000,1,68.0,36,1,100,1
2021,202101,630985,2021000408447,68.0,2021006309851,810,330225,1,1500,91000,2,55.0,34,1,100,1
2021,202101,630989,2021000408518,83.0,2021006309891,810,330225,1,120,13600,1,83.0,72,1,100,1
2021,202101,630989,2021000408518,83.0,2021006309891,810,330225,1,120,13600,2,69.0,71,1,100,1
2021,202101,631009,2021000409254,111.0,2021006310091,810,330325,1,2480,55000,1,111.0,57,1,100,1
2021,202101,631014,2021000409493,213.0,2021006310141,810,330125,1,1840,72140,1,213.0,26,1,100,1
2021,202101,631015,2021000409521,123.0,2021006310151,810,330225,1,1900,8500,1,124.0,39,1,100,1
2021,202101,631046,2021000410923,32.0,2021006310461,810,330225,1,2150,144000,1,33.0,26,1,100,1
2021,202101,631046,2021000410923,32.0,2021006310461,810,330225,1,2150,144000,2,50.0,26,8,826,2
2021,202101,631051,2021000411329,54.0,2021006310511,810,330325,1,0,41000,1,54.0,60,1,100,1
2021,202101,631051,2021000411329,54.0,2021006310511,810,330325,1,0,41000,2,54.0,63,1,100,1
2021,202101,631057,2021000411675,53.0,2021006310571,810,330225,1,0,866500,1,53.0,65,1,100,1
2021,202101,631057,2021000411675,53.0,2021006310571,810,330225,1,0,866500,2,38.0,59,6,676,1
2021,202101,631057,2021000411675,53.0,2021006310571,810,330225,1,0,866500,3,21.0,23,9,963,2
2021,202101,631058,2021000411829,73.0,2021006310581,810,330425,1,0,30000,1,74.0,50,8,845,2
2021,202101,631058,2021000411829,73.0,2021006310581,810,330425,1,0,30000,2,77.0,70,8,845,2
2021,202101,631067,2021000412214,40.0,2021006310671,810,330125,1,1240,12700,1,40.0,24,1,100,1
2021,202101,631067,2021000412214,40.0,2021006310671,810,330125,1,1240,12700,2,58.0,25,1,100,1
2021,202101,631067,2021000412214,40.0,2021006310671,810,330125,1,1240,12700,3,36.0,23,1,100,1
